srcip,dstip,srcport,dstport,proto,time,pkt_len,version,ihl,tos,id,flag,off,ttl,chksum
2116530499,3890314025,443,9371,TCP,1521118750462698,120,4,5,8,34345,0,0,55,27309
3307379311,3447595366,443,9371,TCP,1521118750462700,1400,4,5,0,14931,2,0,55,46518
3307379311,3447595366,443,9371,TCP,1521118750462705,1400,4,5,0,14932,2,0,55,46517
3537720856,4225762789,18873,39002,TCP,1521118750462707,1434,4,5,0,11238,2,0,115,43964
3537720856,4225762789,18873,39002,TCP,1521118750462708,312,4,5,0,11239,2,0,115,45085
360214362,3484684186,443,37857,TCP,1521118750462708,40,4,5,0,16025,2,0,241,59157
2087007436,2270145422,443,40509,TCP,1521118750462714,303,4,5,0,27859,2,0,118,45798
795691610,3978971490,443,44186,TCP,1521118750462717,1500,4,5,0,6152,2,0,240,48319
795691610,3978971490,443,44186,TCP,1521118750462721,1500,4,5,0,6153,2,0,240,48318
1053826482,1074109418,443,59292,TCP,1521118750462722,52,4,5,0,22154,2,0,237,65223
796641642,3338559226,443,33758,TCP,1521118750462732,52,4,5,0,6493,2,0,238,21640
795092544,3978971495,443,61546,TCP,1521118750462737,52,4,5,0,25954,2,0,240,39211
799062033,3978971499,443,3442,TCP,1521118750462740,1425,4,5,0,27158,2,0,240,64776
795691610,3978971490,443,44186,TCP,1521118750462746,1500,4,5,0,6154,2,0,240,48317
795691610,3978971490,443,44186,TCP,1521118750462748,690,4,5,0,6155,2,0,240,49126
3556623735,3260417919,55659,27163,UDP,1521118750462748,134,4,5,0,5127,2,0,122,35093
739954189,3978971493,443,54460,TCP,1521118750462749,52,4,5,0,16015,2,0,240,7037
1280628307,3349715170,54973,42724,UDP,1521118750462749,640,4,5,0,9087,2,0,122,22459
2359938961,1962334020,443,53131,TCP,1521118750462751,1500,4,5,0,46086,2,0,58,56991
1904779786,3608918986,12515,26454,UDP,1521118750462752,1466,4,5,0,24986,0,0,117,14368
3756983470,3335624920,443,51663,TCP,1521118750462754,40,4,5,0,29013,2,0,56,36147
3526909226,3607623181,63076,61039,UDP,1521118750462756,1301,4,5,0,26226,2,0,120,39661
3556624603,4225820023,62527,43193,UDP,1521118750462757,1286,4,5,0,24697,2,0,122,7484
3556624603,4225820023,62527,43193,UDP,1521118750462758,289,4,5,0,24698,2,0,122,8480
2258940746,3978971484,2515,64454,TCP,1521118750462758,52,4,5,0,35349,2,0,58,17977
1438192402,2343838370,28238,33276,UDP,1521118750462759,1456,4,5,0,18619,0,0,117,57440
3526909226,3607623181,63076,61039,UDP,1521118750462760,490,4,5,0,26227,2,0,120,40471
2359938961,1962334020,443,53131,TCP,1521118750462765,1500,4,5,0,46087,2,0,58,56990
3335984953,3455737260,24323,26139,UDP,1521118750462769,48,4,5,0,29546,0,0,116,51611
3741785781,3978971498,443,22060,TCP,1521118750462770,464,4,5,0,54220,2,0,248,30985
2359938961,1962334020,443,53131,TCP,1521118750462771,1321,4,5,0,46088,2,0,58,57168
743724631,3350286972,443,26473,TCP,1521118750462773,1492,4,5,0,25933,2,0,246,31997
4275596153,4099511609,15044,48458,UDP,1521118750462774,35,4,5,0,20234,2,0,54,475
743724631,3350286972,443,26473,TCP,1521118750462777,1492,4,5,0,25934,2,0,246,31996
3331067285,1074109370,64566,80,TCP,1521118750462783,52,4,5,0,3406,2,0,48,36245
596214323,3452100516,6881,22106,UDP,1521118750462792,1430,4,5,0,13179,0,0,55,63416
1053915417,3455716153,443,55048,TCP,1521118750462793,40,4,5,0,18834,2,0,237,45855
596214323,3452100516,6881,22106,UDP,1521118750462796,1430,4,5,0,43810,0,0,55,32785
3310683221,2317271739,53,34056,UDP,1521118750462800,1473,4,5,0,62386,0,0,59,28661
1053193846,2205392970,1003,2831,TCP,1521118750462803,40,4,5,0,43714,2,0,49,50707
1262728167,3570046487,7075,2169,UDP,1521118750462812,204,4,5,0,4587,2,0,58,50217
2209280783,3441489858,443,58195,TCP,1521118750462813,60,4,5,0,0,2,0,56,1819
2571612642,3443994508,443,63519,TCP,1521118750462815,1452,4,5,0,3520,2,0,52,60302
2571612642,3443994508,443,63519,TCP,1521118750462816,1452,4,5,0,3521,2,0,52,60301
2396475794,3452387182,58974,24411,UDP,1521118750462818,58,4,5,0,2547,0,0,122,18721
2146585429,3449290155,58974,24411,UDP,1521118750462824,168,4,5,0,0,2,0,244,61385
795164706,3978971499,443,5804,TCP,1521118750462826,52,4,5,0,24198,2,0,240,34336
738434835,3978971485,443,27314,TCP,1521118750462829,52,4,5,0,62317,2,0,240,38327
2087007429,2270145467,443,36461,TCP,1521118750462831,303,4,5,0,10907,2,0,116,63224
800783747,3347702009,443,46485,TCP,1521118750462838,64,4,5,0,14445,2,0,237,32649
1053193846,2205392970,1003,2831,TCP,1521118750462841,615,4,5,0,43715,2,0,49,50131
1053193846,2205392970,1003,2831,TCP,1521118750462841,40,4,5,0,43716,2,0,49,50705
1920262614,3349763613,8000,52687,TCP,1521118750462860,1093,4,5,0,48922,2,0,57,3207
1054369973,846840993,443,26855,TCP,1521118750462861,52,4,5,0,37437,2,0,46,7135
1190350650,3390574858,80,57557,TCP,1521118750462862,306,4,5,0,55480,2,0,53,64189
3585067731,3484897676,443,55131,TCP,1521118750462870,363,4,5,0,57951,2,0,54,40806
738880355,3571853918,443,51074,TCP,1521118750462870,549,4,5,0,6503,2,0,238,55993
2571612642,3443994508,443,63519,TCP,1521118750462871,1452,4,5,0,3522,2,0,52,60300
2571612642,3443994508,443,63519,TCP,1521118750462872,1452,4,5,0,3523,2,0,52,60299
2116530499,3890314025,443,63519,TCP,1521118750462873,120,4,5,8,34348,0,0,55,27306
2510184658,3349796410,443,29605,TCP,1521118750462878,1460,4,5,0,6793,2,0,54,36966
3294383230,1962334026,443,41130,TCP,1521118750462880,52,4,5,0,17257,2,0,58,41023
1054100237,3450218702,443,45456,TCP,1521118750462882,52,4,5,0,9946,2,0,238,58771
4031978061,3335621977,587,34830,TCP,1521118750462887,60,4,5,0,1558,2,0,119,40666
2147398133,2270145428,53,13440,UDP,1521118750462893,96,4,5,0,18802,2,0,60,36931
738387842,3349741957,443,58206,TCP,1521118750462895,1480,4,5,0,20773,2,0,240,22359
843787052,3223298555,8080,26345,TCP,1521118750462896,68,4,5,0,38315,2,0,59,60022
738387842,3349741957,443,58206,TCP,1521118750462897,1480,4,5,0,20774,2,0,240,22358
1226365253,3978971498,443,28454,TCP,1521118750462898,52,4,5,0,1572,2,0,240,11181
2005490896,1962334023,443,47026,TCP,1521118750462898,60,4,5,0,0,2,0,59,7973
3306889459,3453655318,443,60109,TCP,1521118750462904,898,4,5,0,64693,2,0,61,61632
1904779786,3608918986,12515,26454,UDP,1521118750462906,1466,4,5,0,24987,0,0,117,14367
843787052,3223298555,8080,26353,TCP,1521118750462907,204,4,5,0,15950,2,0,59,16716
796554782,2321225282,443,35796,TCP,1521118750462909,52,4,5,0,37502,2,0,46,29712
2087007443,2270145447,443,32354,TCP,1521118750462912,303,4,5,0,32683,2,0,118,40942
738387842,3349741957,443,58206,TCP,1521118750462914,1256,4,5,0,20775,2,0,240,22581
2146585429,3449290155,443,58206,TCP,1521118750462918,168,4,5,0,0,2,0,244,61385
3741785781,3978971499,443,40440,TCP,1521118750462920,466,4,5,0,3772,2,0,248,15895
2171824538,843176081,53047,445,TCP,1521118750462924,40,4,5,0,9197,2,0,111,61954
1792512152,3451333386,465,55755,TCP,1521118750462931,40,4,5,0,0,2,0,53,20895
1791216486,3391002542,443,12876,TCP,1521118750462932,1500,4,5,0,13543,2,0,55,28990
1262595578,2338150363,13311,10086,UDP,1521118750462933,48,4,5,0,24514,0,0,120,1671
3776263888,3348655255,51448,61502,UDP,1521118750462933,1223,4,5,0,16103,0,0,117,46633
1262410238,4095118667,80,2421,TCP,1521118750462943,52,4,5,0,33533,2,0,55,6696
269242575,3978971484,80,19486,TCP,1521118750462956,52,4,5,0,24644,2,0,58,18718
1791216486,3391002542,443,12876,TCP,1521118750462958,1500,4,5,0,13544,2,0,55,28989
3754987350,3335625669,80,34961,TCP,1521118750462959,52,4,5,0,11001,2,0,54,18445
2296595644,3232148197,49949,22,TCP,1521118750462962,104,4,5,0,63981,2,0,51,5239
742294628,3445812877,443,1160,TCP,1521118750462963,1364,4,5,0,63772,2,0,237,8948
796386185,4109946223,443,34437,TCP,1521118750462964,40,4,5,0,64258,2,0,237,48483
1962370036,1962334114,51353,1485,UDP,1521118750462965,480,4,5,24,52791,2,0,58,19257
795154889,3978971498,443,35314,TCP,1521118750462968,52,4,5,0,29351,2,0,241,38745
752768019,3571889597,443,4018,TCP,1521118750462969,40,4,5,0,47153,2,0,239,51208
795691610,3978971490,443,44186,TCP,1521118750462969,1500,4,5,0,6156,2,0,240,48315
742294628,3445812877,443,1160,TCP,1521118750462971,1364,4,5,0,63773,2,0,237,8947
742294628,3445812877,443,1160,TCP,1521118750462974,408,4,5,0,63774,2,0,237,9902
1655738623,3618736879,64760,1028,UDP,1521118750462974,48,4,5,0,8435,0,0,116,53113
1886202460,2320218392,6882,46891,TCP,1521118750462976,40,4,5,0,32034,2,0,54,59776
1355805808,3352065923,51413,40811,TCP,1521118750462979,40,4,5,0,51294,2,0,52,63969
795691610,3978971490,443,44186,TCP,1521118750462979,1500,4,5,0,6157,2,0,240,48314
2544887933,1074109385,80,51055,TCP,1521118750462982,161,4,5,0,57907,2,0,240,19495
3672239314,1962334109,60584,9043,UDP,1521118750462987,621,4,5,0,8330,2,0,61,1710
517385572,4093843478,80,50531,TCP,1521118750462988,1450,4,5,2,57210,2,0,59,33405
3672201788,1962334023,443,40308,TCP,1521118750462989,1123,4,5,0,62043,2,0,61,50653
517385572,4093843478,80,50531,TCP,1521118750462990,1450,4,5,2,57211,2,0,59,33404
2146585429,3449290155,80,50531,TCP,1521118750462992,168,4,5,0,0,2,0,244,61385
3502185778,3978971497,443,50230,TCP,1521118750462992,103,4,5,0,64149,2,0,231,29813
2510184658,3349796410,443,29605,TCP,1521118750462995,1460,4,5,0,6794,2,0,54,36965
3756983470,3335624920,443,51663,TCP,1521118750463009,40,4,5,0,29014,2,0,56,36146
1264559323,3390943460,10008,3659,UDP,1521118750463009,304,4,5,0,57772,2,0,58,62163
266795606,3447595075,51681,14074,TCP,1521118750463009,64,4,5,0,37616,2,0,48,49097
742294628,3445812877,443,1160,TCP,1521118750463010,407,4,5,0,63775,2,0,237,9902
3585093850,3452633896,5222,26326,TCP,1521118750463013,52,4,5,0,37308,2,0,54,56201
3585080800,3451530790,443,50856,TCP,1521118750463016,52,4,5,0,15907,2,0,54,14128
3527255911,4030665106,443,37352,UDP,1521118750463019,1378,4,5,0,0,2,0,58,49172
795691610,3978971490,443,44186,TCP,1521118750463025,1500,4,5,0,6158,2,0,240,48313
738199492,3978971484,443,61196,TCP,1521118750463033,52,4,5,0,51289,2,0,241,22303
1875364670,3222710064,8766,51209,UDP,1521118750463033,63,4,5,0,41576,2,0,53,249
1927536756,3618743570,27931,26339,TCP,1521118750463033,52,4,5,0,15690,2,0,115,64093
1350970328,1962333960,27931,26339,TCP,1521118750463036,68,4,5,8,41334,0,0,46,8926
1703183888,4104016765,22369,27962,UDP,1521118750463040,1453,4,5,0,4458,0,0,118,64037
2209280776,3336346690,443,65432,TCP,1521118750463041,40,4,5,0,1746,2,0,55,25384
1567935351,3232148695,56563,14446,UDP,1521118750463042,1396,4,5,0,27407,0,0,116,16384
2211447509,3569582285,3074,3463,UDP,1521118750463044,108,4,5,0,0,0,0,51,43851
1412841542,3349794490,50038,60273,UDP,1521118750463046,88,4,5,0,22240,0,0,111,51668
1399667670,3324088337,35321,443,TCP,1521118750463047,52,4,5,0,35407,2,0,47,56318
3830398786,4093843918,424,49168,TCP,1521118750463049,80,4,5,0,31280,2,0,57,38420
2116530499,3890314025,424,49168,TCP,1521118750463049,120,4,5,8,34351,0,0,55,27303
3306889459,3453655318,443,60109,TCP,1521118750463061,1474,4,5,0,64694,2,0,61,61055
3306889459,3453655318,443,60109,TCP,1521118750463062,1474,4,5,0,64695,2,0,61,61054
3272940864,3223150537,15360,58695,UDP,1521118750463063,48,4,5,16,31258,0,0,118,51798
3306889459,3453655318,443,60109,TCP,1521118750463064,1474,4,5,0,64696,2,0,61,61053
3306889459,3453655318,443,60109,TCP,1521118750463065,1474,4,5,0,64697,2,0,61,61052
3527241872,3618741206,443,60529,UDP,1521118750463067,1378,4,5,0,0,2,0,59,33845
2209280776,3336346690,443,65432,TCP,1521118750463068,40,4,5,0,1747,2,0,55,25383
254518122,842568274,80,1856,TCP,1521118750463070,44,4,5,0,0,2,0,50,53676
2258940776,3978971484,2515,12964,TCP,1521118750463073,52,4,5,0,58538,2,0,58,60293
3306889459,3453655318,443,60109,TCP,1521118750463076,1474,4,5,0,64698,2,0,61,61051
3306889459,3453655318,443,60109,TCP,1521118750463078,1474,4,5,0,64699,2,0,61,61050
2146585429,3449290155,443,60109,TCP,1521118750463079,168,4,5,0,0,2,0,244,61385
2544887933,1074109385,80,51055,TCP,1521118750463083,1500,4,5,0,57908,2,0,240,18155
718026561,3453656485,12280,3445,UDP,1521118750463084,77,4,5,8,22307,2,0,53,8424
282578713,3569571033,443,46242,TCP,1521118750463095,83,4,5,0,65081,2,0,239,33757
2544887933,1074109385,80,51055,TCP,1521118750463096,1500,4,5,0,57909,2,0,240,18154
2278689123,3443990908,7042,52951,TCP,1521118750463098,713,4,5,0,64545,2,0,58,49684
742294628,3445812877,443,1160,TCP,1521118750463099,150,4,5,0,63776,2,0,237,10158
2048669023,2270145487,443,16618,TCP,1521118750463100,86,4,5,0,25185,2,0,247,16038
2258940512,3978971491,443,64620,TCP,1521118750463101,52,4,5,0,9926,2,0,60,43115
1962370036,1962334114,51353,1485,UDP,1521118750463102,329,4,5,24,52792,2,0,58,19407
739884718,3569566770,80,57628,TCP,1521118750463110,60,4,5,0,0,2,0,49,17919
2510184658,3349796410,443,29605,TCP,1521118750463112,1460,4,5,0,6795,2,0,54,36964
4251322546,4095130908,123,123,UDP,1521118750463119,76,4,5,0,0,2,0,53,36437
3306889459,3453655318,443,60109,TCP,1521118750463121,1474,4,5,0,64700,2,0,61,61049
3306889459,3453655318,443,60109,TCP,1521118750463122,1474,4,5,0,64701,2,0,61,61048
3306889459,3453655318,443,60109,TCP,1521118750463125,1474,4,5,0,64702,2,0,61,61047
2544887933,1074109385,80,51055,TCP,1521118750463137,975,4,5,0,57910,2,0,240,18678
3399787250,1962333995,42040,80,TCP,1521118750463138,52,4,5,0,27706,2,0,50,8913
4127149705,3348720744,26991,63320,TCP,1521118750463139,1452,4,5,0,8236,2,0,115,27029
4231985408,0,26991,63320,TCP,1521118750463140,0,6,0,128,181,0,4407,223,61391
3992027753,3473704439,443,27301,TCP,1521118750463144,1268,4,5,0,33530,2,0,88,54698
1054166311,3452139989,443,2245,TCP,1521118750463147,52,4,5,0,24241,2,0,46,6782
3584894713,3229900314,5222,60561,TCP,1521118750463153,1492,4,5,0,34765,2,0,54,39953
1067741642,3452386553,443,57298,TCP,1521118750463156,80,4,5,0,22634,2,0,237,30990
1876989196,3399953926,443,37500,TCP,1521118750463157,1452,4,5,0,51842,2,0,57,29743
1876989196,3399953926,443,37500,TCP,1521118750463159,1452,4,5,0,51843,2,0,57,29742
2269646176,3353386028,50171,63973,UDP,1521118750463160,76,4,5,0,52472,2,0,58,31475
2279000368,3455008409,443,52248,TCP,1521118750463160,1404,4,5,0,27924,2,0,59,28632
2279000368,3455008409,443,52248,TCP,1521118750463162,1404,4,5,0,27925,2,0,59,28631
2544887933,1074109385,80,51055,TCP,1521118750463163,1500,4,5,0,57911,2,0,240,18152
3584894713,3229900314,5222,60561,TCP,1521118750463164,1143,4,5,0,34766,2,0,54,40301
1226518379,3978971499,443,5036,TCP,1521118750463167,52,4,5,0,50468,2,0,241,5507
1355414065,3391028792,27465,59173,UDP,1521118750463168,48,4,5,0,3467,0,0,117,9440
1670205591,1962334184,45474,1485,UDP,1521118750463171,311,4,5,24,44856,2,0,57,36962
3756983464,3352051770,443,49338,TCP,1521118750463174,1400,4,5,0,64460,2,0,56,21781
3756983464,3352051770,443,49338,TCP,1521118750463176,1400,4,5,0,64461,2,0,56,21780
2544887933,1074109385,80,51055,TCP,1521118750463178,1500,4,5,0,57912,2,0,240,18151
751507807,3452139850,13021,39203,TCP,1521118750463179,84,4,5,0,35051,2,0,49,13185
2544887933,1074109385,80,51055,TCP,1521118750463186,1241,4,5,0,57913,2,0,240,18409
3741785781,3978971496,443,45670,TCP,1521118750463192,52,4,5,0,49922,2,0,248,35697
232381487,3352309787,5514,39811,UDP,1521118750463194,121,4,5,8,22550,2,0,46,4706
2544887933,1074109385,80,51055,TCP,1521118750463198,1500,4,5,0,57914,2,0,240,18149
1649310264,3680252856,34796,7147,UDP,1521118750463204,1466,4,5,0,30610,0,0,118,56325
1848632434,3445759478,35983,26736,UDP,1521118750463205,1453,4,5,0,24907,0,0,117,41210
3585067634,4098091960,443,5679,TCP,1521118750463212,52,4,5,0,25788,2,0,54,24553
2544887933,1074109385,80,51055,TCP,1521118750463215,1500,4,5,0,57915,2,0,240,18148
2116530499,3890314025,80,51055,TCP,1521118750463218,120,4,5,8,34354,0,0,55,27300
2544887933,1074109385,80,51055,TCP,1521118750463219,1235,4,5,0,57916,2,0,240,18412
1848632434,3445759478,35983,26736,UDP,1521118750463220,1453,4,5,0,24908,0,0,117,41209
2146585429,3449290155,35983,26736,UDP,1521118750463221,168,4,5,0,0,2,0,244,61385
3585853417,4109899919,5222,50076,TCP,1521118750463221,130,4,5,0,49859,2,0,54,54917
743723027,3608398621,443,55893,TCP,1521118750463223,1500,4,5,0,30415,2,0,246,59827
743723027,3608398621,443,55893,TCP,1521118750463226,637,4,5,0,30416,2,0,246,60689
2510184658,3349796410,443,29605,TCP,1521118750463233,1460,4,5,0,6796,2,0,54,36963
2258940777,3978971498,2515,10158,TCP,1521118750463234,52,4,5,0,61107,2,0,58,57709
742294628,3445812877,443,1160,TCP,1521118750463237,89,4,5,0,63777,2,0,237,10218
1221287377,1235565366,13208,445,TCP,1521118750463237,177,4,5,8,25508,2,0,115,30755
3457054028,3399975172,41318,34914,UDP,1521118750463241,48,4,5,0,20278,0,0,51,43392
3457054028,3399975172,41318,34914,UDP,1521118750463243,48,4,5,0,20279,0,0,51,43391
739577811,3484897725,443,56740,TCP,1521118750463248,103,4,5,0,4466,2,0,237,7874
2258940512,3978971491,443,64620,TCP,1521118750463250,272,4,5,0,9927,2,0,60,42894
1124008501,3349792049,14587,28344,UDP,1521118750463251,1466,4,5,0,23887,0,0,116,4565
3585093679,2341451651,5222,37378,TCP,1521118750463254,75,4,5,0,54620,2,0,54,9822
3756983470,3335624920,443,51663,TCP,1521118750463258,40,4,5,0,29015,2,0,56,36145
1067810782,3453696233,8108,12844,UDP,1521118750463259,413,4,5,0,35653,0,0,237,31426
2502583597,3455648731,9212,19568,UDP,1521118750463269,52,4,5,0,32761,0,0,248,30355
796758886,3455014868,443,2351,TCP,1521118750463271,1492,4,5,0,47381,2,0,46,42343
796758886,3455014868,443,2351,TCP,1521118750463272,1492,4,5,0,47382,2,0,46,42342
1756754899,3223150537,57208,27875,UDP,1521118750463275,48,4,5,0,16197,0,0,121,34312
1756754899,3223150537,57208,27875,UDP,1521118750463275,48,4,5,0,16198,0,0,121,34311
504317775,3472993356,443,59492,TCP,1521118750463279,1450,4,5,0,45332,2,0,91,34957
504317775,3472993356,443,59492,TCP,1521118750463281,1450,4,5,0,45333,2,0,91,34956
504317775,3472993356,443,59492,TCP,1521118750463282,1450,4,5,0,45334,2,0,91,34955
3995724889,3443690118,443,34559,TCP,1521118750463284,1500,4,5,0,65176,2,0,59,2359
504317775,3472993356,443,59492,TCP,1521118750463285,1450,4,5,0,45335,2,0,91,34954
2313830813,3978971486,43016,443,TCP,1521118750463286,551,4,5,0,25195,2,0,50,57941
791034041,3472992948,443,40831,TCP,1521118750463287,52,4,5,0,4082,2,0,237,39996
3885270164,3349746706,443,40750,TCP,1521118750463287,40,4,5,0,25043,2,0,54,39704
3592335979,3391036610,42278,49475,UDP,1521118750463296,96,4,5,0,31204,2,0,50,24381
3741785781,3978971486,443,47694,TCP,1521118750463298,464,4,5,0,54251,2,0,248,30966
3399787250,1962333995,42040,80,TCP,1521118750463300,52,4,5,0,27707,2,0,50,8912
718025950,2205393132,7008,35596,UDP,1521118750463301,102,4,5,9,46089,2,0,54,3179
2258940512,3978971491,443,64620,TCP,1521118750463304,83,4,5,0,9928,2,0,60,43082
2258940512,3978971491,443,64620,TCP,1521118750463307,52,4,5,0,9929,2,0,60,43112
2146585429,3449290155,443,64620,TCP,1521118750463313,168,4,5,0,0,2,0,244,61385
2087007442,2270145412,443,34646,TCP,1521118750463324,303,4,5,8,17178,2,0,116,56987
2502583597,4109952418,9212,9309,UDP,1521118750463327,52,4,5,0,17540,0,0,248,43329
2258940776,3978971484,2515,12964,TCP,1521118750463327,52,4,5,0,58539,2,0,58,60292
792610207,3352313633,443,52573,TCP,1521118750463343,1452,4,5,0,54674,2,0,246,11754
792610207,3352313633,443,52573,TCP,1521118750463346,784,4,5,0,54675,2,0,246,12421
1234923770,3568020234,443,17139,TCP,1521118750463351,128,4,5,0,54921,2,0,57,12451
2087007436,2270145485,443,14014,TCP,1521118750463353,303,4,5,0,16688,2,0,118,56906
596214323,3452100516,6881,22106,UDP,1521118750463359,1430,4,5,0,47307,0,0,55,29288
718026159,4041153797,6008,31709,UDP,1521118750463361,52,4,5,9,25622,2,0,54,29242
3992031758,3337740662,443,51466,TCP,1521118750463363,74,4,5,0,41817,2,0,88,22252
1055920624,1962334023,443,34928,TCP,1521118750463365,52,4,5,0,55136,2,0,232,7749
596214323,3452100516,6881,22106,UDP,1521118750463366,1430,4,5,0,7819,0,0,55,3241
799062033,3978971496,443,17328,TCP,1521118750463367,52,4,5,0,40809,2,0,240,52501
3672233621,3453188631,443,17328,TCP,1521118750463371,998,4,5,0,43997,2,0,59,38615
718027690,2324812107,6008,1204,UDP,1521118750463372,51,4,5,9,3047,2,0,54,30327
1054927735,3484897694,443,52444,TCP,1521118750463381,91,4,5,0,44086,2,0,237,38328
2487917456,4101968981,4379,61971,UDP,1521118750463381,194,4,5,0,27237,2,0,120,24342
1054369973,846840993,443,26855,TCP,1521118750463382,52,4,5,0,37438,2,0,46,7134
2116530499,3890314025,443,26855,TCP,1521118750463385,120,4,5,8,34359,0,0,55,27295
1962358044,4217677069,80,49418,TCP,1521118750463391,1492,4,5,0,57156,2,0,60,3930
738475953,1074109393,443,57053,TCP,1521118750463393,1065,4,5,0,23738,2,0,49,41353
1117152289,3349796571,443,57253,TCP,1521118750463394,1500,4,5,0,32403,2,0,58,30540
3307968867,3978971486,80,26336,TCP,1521118750463403,60,4,5,0,0,2,0,60,43428
3223949995,2332752498,50527,443,TCP,1521118750463405,40,4,5,0,8564,2,0,115,3594
1962358044,4217677069,80,49418,TCP,1521118750463406,1492,4,5,0,57157,2,0,60,3929
718185890,3607612824,45308,23,TCP,1521118750463408,52,4,5,0,34224,2,0,48,20483
